,Country,Player,Span,Matches,Innings,Not_Out,Runs,Highest_score,Average,Ball_Faced,Strike_Rate,Hundreds,Fiftys,Zeros,Fours,Sixes
816,Pakistan,Sohail Tanvir,2007-2014,62,40,11,399,59,13.75,458,87.11,-,1,3,44,6
817,Pakistan,Mushtaq Ahmed,1989-2003,144,76,34,399,34*,9.50,698,57.16,-,-,10,21,1
818,Pakistan,Sadiq Mohammad,1973-1980,19,19,1,383,74,21.27,755,50.72,-,2,-,39+,1+
819,Pakistan,Hasan Ali,2016-2023,66,38,11,383,59,14.18,327,117.12,-,2,4,28,24
820,Pakistan,Asif Ali,2018-2022,21,16,1,382,52,25.46,314,121.65,-,3,-,22,21
821,Pakistan,Mohammad Amir,2009-2019,61,30,10,363,73*,18.15,444,81.75,-,2,5,32,8
822,Pakistan,Shoaib Akhtar,1998-2011,158,80,39,361,43,8.80,508,71.06,-,-,11,26,10
823,Pakistan,Wajahatullah Wasti,1999-2000,15,15,-,349,84,23.26,713,48.94,-,1,1,38,2
824,Pakistan,Zahid Fazal,1990-1994,19,18,3,348,98*,23.20,584,59.58,-,2,-,21,3
825,Pakistan,Asif Iqbal,1973-1979,10,8,2,330,62,55.00,466,70.81,-,5,-,28+,1+
826,Pakistan,Khushdil Shah,2020-2025,15,12,2,328,69,32.80,334,98.20,-,1,-,25,10
827,Pakistan,Saeed Ajmal,2008-2015,113,70,24,324,33,7.04,535,60.56,-,-,11,25,0
828,Pakistan,Faheem Ashraf,2017-2025,37,27,3,322,73,13.41,379,84.96,-,1,2,26,10
829,Pakistan,Anwar Ali,2013-2016,22,16,5,321,43*,29.18,367,87.46,-,-,-,29,7
830,Pakistan,Faisal Iqbal,2000-2006,18,16,2,314,100*,22.42,519,60.50,1,-,3,24,4
831,Pakistan,Mohammad Sami,2001-2015,87,46,19,314,46,11.62,490,64.08,-,-,5,16,10
832,Pakistan,Zahoor Elahi,1996-1997,14,14,1,297,86,22.84,507,58.57,-,3,3,25,6
833,Pakistan,Umar Amin,2010-2018,16,16,1,271,59,18.06,392,69.13,-,1,-,28,2
834,Pakistan,Aaqib Javed,1988-1998,163,51,26,267,45*,10.68,456,58.55,-,-,7,15,7
835,Pakistan,Naved Latif,2001-2003,11,11,-,262,113,23.81,417,62.82,1,-,1,32,2
836,Pakistan,Shaheen Shah Afridi,2018-2025,64,37,17,261,25,13.05,310,84.19,-,-,6,23,10
837,Pakistan,Hasan Raza,1996-1999,16,13,-,242,77,18.61,480,50.41,-,1,1,11,1
838,Pakistan,Khurram Manzoor,2008-2009,7,7,-,236,83,33.71,375,62.93,-,3,1,21,0
839,Pakistan,Abid Ali,2019-2020,6,6,-,234,112,39.00,250,93.60,1,1,1,29,0
840,Pakistan,Iftikhar Anjum,2004-2010,62,34,19,234,32,15.60,378,61.90,-,-,4,15,3
841,Pakistan,Wasim Bari,1973-1984,51,26,13,221,34,17.00,431,51.27,-,-,-,11+,0+
842,Pakistan,Sarfraz Nawaz,1973-1984,45,31,8,221,34*,9.60,345,64.05,-,-,5,16+,1+
843,Pakistan,Naseem Shah,2022-2025,28,15,6,212,51,23.55,235,90.21,-,1,1,13,11
844,Pakistan,Kamran Ghulam,2023-2025,11,7,-,210,103,30.00,212,99.05,1,1,1,19,9
845,Pakistan,Tahir Naqqash,1980-1985,40,23,9,210,61,15.00,242,86.77,-,1,4,11,3
846,Pakistan,Mushtaq Mohammad,1973-1978,10,9,3,209,55,34.83,353,59.20,-,1,-,12+,0+
847,Pakistan,Moin-ul-Atiq,1988-1989,5,5,-,199,105,39.80,279,71.32,1,-,-,6+,0+
848,Pakistan,Ijaz Faqih,1980-1988,27,19,3,197,42*,12.31,351,56.12,-,-,4,15,0
849,Pakistan,Akram Raza,1989-1995,49,25,14,193,33*,17.54,310,62.25,-,-,4,8,2
850,Pakistan,Saadat Ali,1984-1984,8,7,1,184,78*,30.66,341,53.95,-,1,-,13,0
851,Pakistan,Tayyab Tahir,2024-2025,11,10,2,181,38,22.62,177,102.25,-,-,-,18,3
852,Pakistan,Haroon Rasheed,1977-1982,12,10,2,166,63*,20.75,316,52.53,-,1,-,6+,0+
853,Pakistan,Shan Masood,2019-2023,9,9,-,163,50,18.11,234,69.65,-,1,2,19,0
854,Pakistan,Mohammad Hussain,1997-1998,14,12,7,154,31*,30.80,136,113.23,-,-,-,11,4
855,Pakistan,Khalid Latif,2008-2010,5,5,-,147,64,29.40,228,64.47,-,1,1,13,0
856,Pakistan,Abdur Rehman,2006-2014,31,23,6,142,31,8.35,263,53.99,-,-,4,11,1
857,Pakistan,Shahid Saeed,1989-1993,10,10,-,141,50,14.10,316,44.62,-,1,-,7,1
858,Pakistan,Arshad Khan,1993-2006,58,29,18,133,20,12.09,217,61.29,-,-,5,6,1
859,Pakistan,Bazid Khan,2004-2008,5,5,-,131,66,26.20,232,56.46,-,2,1,7,1
860,Pakistan,Sajid Ali,1984-1997,13,12,-,130,28,10.83,293,44.36,-,-,-,10,0
861,Pakistan,Yasir Shah,2011-2019,25,13,6,127,32*,18.14,149,85.23,-,-,2,9,1
862,Pakistan,Shahid Mahboob,1982-1984,10,6,1,119,77,23.80,194,61.34,-,1,1,9,0
863,Pakistan,Azam Khan,1996-1998,6,5,-,116,72,23.20,177,65.53,-,1,-,6,0
864,Pakistan,Tauseef Ahmed,1982-1990,70,25,14,116,27*,10.54,216,53.70,-,-,3,3,0
865,Pakistan,Naved Anjum,1984-1992,13,12,3,113,30,12.55,154,73.37,-,-,1,7,1
866,Pakistan,Hasan Jamil,1977-1978,6,5,-,111,28,22.20,120,92.50,-,-,-,3+,2+
867,Pakistan,Rashid Khan,1980-1985,29,15,7,110,17,13.75,173,63.58,-,-,-,2+,0
868,Pakistan,Haris Rauf,2020-2025,50,21,8,105,35,8.07,124,84.67,-,-,2,6,9
869,Pakistan,Shahzaib Hasan,2010-2010,3,3,-,100,50,33.33,113,88.49,-,1,-,13,2
870,Pakistan,Saad Nasim,2015-2015,3,3,1,99,77*,49.50,124,79.83,-,1,1,9,1
871,Pakistan,Manzoor Akhtar,1997-1998,7,4,-,97,44,24.25,147,65.98,-,-,-,3,0
872,Pakistan,Aamer Yamin,2015-2018,4,3,2,95,62,95.00,96,98.95,-,1,-,8,5
873,Pakistan,Aamer Hanif,1993-1995,5,4,2,89,36*,44.50,128,69.53,-,-,-,6,0
874,Pakistan,Bilawal Bhatti,2013-2015,10,7,1,89,39,14.83,75,118.66,-,-,1,10,2
875,Pakistan,Anil Dalpat,1984-1986,15,10,3,87,37,12.42,136,63.97,-,-,1,7,0
876,Pakistan,Younis Ahmed,1987-1987,2,2,-,84,58,42.00,151,55.62,-,1,-,6,0
877,Pakistan,Mohammad Wasim,2022-2025,22,11,2,81,17*,9.00,85,95.29,-,-,2,5,5
878,Pakistan,Hammad Azam,2011-2015,11,7,2,80,36,16.00,131,61.06,-,-,-,5,2
879,Pakistan,Sami Aslam,2015-2016,4,4,-,78,45,19.50,117,66.66,-,-,-,9,0
880,Pakistan,Yasir Arafat,2000-2009,11,8,3,74,27,14.80,110,67.27,-,-,-,7,1
881,Pakistan,Ashraf Ali,1980-1985,16,9,5,69,19*,17.25,135,51.11,-,-,1,3,0
882,Pakistan,Junaid Khan,2011-2019,76,31,17,68,25,4.85,127,53.54,-,-,6,4,1
883,Pakistan,Akhtar Sarfraz,1997-1998,4,4,-,66,25,16.50,99,66.66,-,-,-,4,1
884,Pakistan,Saeed Azad,1995-1996,4,4,-,65,31,16.25,131,49.61,-,-,-,7,0
885,Pakistan,Adnan Akmal,2011-2012,5,4,1,62,27,20.66,89,69.66,-,-,-,3,0
886,Pakistan,Shakeel Ahmed,1995-1995,2,2,-,61,36,30.50,128,47.65,-,-,-,3,0
887,Pakistan,Humayun Farhat,2001-2001,5,3,-,60,39,20.00,56,107.14,-,-,-,5,2
888,Pakistan,Sohail Fazal,1989-1989,2,2,-,56,32,28.00,59,94.91,-,-,-,2,3
889,Pakistan,Ghulam Ali,1993-1995,3,3,-,53,38,17.66,121,43.80,-,-,-,2,0
890,Pakistan,Mohammad Hasnain,2019-2025,15,7,4,53,28,17.66,34,155.88,-,-,1,9,1
891,Pakistan,Usman Khan,2025-2025,2,2,-,51,39,25.50,50,102.00,-,-,-,5,2
892,Pakistan,Zulqarnain Haider,2010-2010,4,4,2,48,19*,24.00,68,70.58,-,-,-,3,0
893,Pakistan,Zafar Iqbal,1995-1995,8,6,-,48,18,8.00,62,77.41,-,-,1,2,1
894,Pakistan,Irfan Khan,2024-2025,9,6,-,48,22,8.00,74,64.86,-,-,1,3,1
895,Pakistan,Mohammad Irfan,2010-2016,60,33,21,48,12,4.00,149,32.21,-,-,8,5,2
896,Pakistan,Azeem Hafeez,1983-1985,15,10,7,45,15,15.00,104,43.26,-,-,1,5,0
897,Pakistan,Azmat Rana,1978-1978,2,2,1,42,22*,42.00,73,57.53,-,-,-,-,-
898,South,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
899,South,JH Kallis,1996-2014,323,309,53,11550,139,45.11,15793,73.13,17,86,17,910,137
900,South,AB de Villiers,2005-2018,223,213,39,9427,176,54.17,9308,101.27,25,52,7,823,200
901,South,HM Amla,2008-2019,181,178,14,8113,159,49.46,9178,88.39,27,39,4,822,53
902,South,HH Gibbs,1996-2010,248,240,16,8094,175,36.13,9721,83.26,21,37,22,930,128
903,South,GC Smith,2002-2013,196,193,10,6989,141,38.19,8643,80.86,10,47,7,788,44
904,South,G Kirsten,1993-2003,185,185,19,6798,188*,40.95,9436,72.04,13,45,11,659,20
905,South,Q de Kock,2013-2023,155,155,7,6770,178,45.74,7005,96.64,21,30,4,771,118
906,South,JN Rhodes,1992-2003,245,220,51,5935,121,35.11,7336,80.90,2,33,12,392,47
907,South,WJ Cronje,1992-2000,188,175,31,5565,112,38.64,7277,76.47,2,39,8,366,94
908,South,F du Plessis,2011-2019,143,136,20,5507,185,47.47,6215,88.60,12,35,3,495,66
909,South,JP Duminy,2004-2019,199,179,40,5117,150*,36.81,6052,84.55,4,27,7,347,75
910,South,DA Miller,2010-2025,178,154,45,4611,139,42.30,4447,103.68,7,24,9,342,144
911,South,MV Boucher,1998-2011,290,216,57,4523,147*,28.44,5342,84.66,1,25,16,341,81
912,South,DJ Cullinan,1993-2000,138,133,16,3860,124,32.99,5492,70.28,3,23,10,298,33
913,South,L Klusener,1996-2004,171,137,50,3576,103*,41.10,3977,89.91,2,19,13,293,76
914,South,HH Dippenaar,1999-2006,101,89,14,3300,125*,44.00,4887,67.52,4,25,3,317,16
915,South,SM Pollock,1996-2008,294,196,70,3193,90,25.34,3732,85.55,-,13,20,212,55
916,South,HE van der Dussen,2019-2025,71,65,12,2657,134,50.13,3053,87.02,6,17,3,206,50
917,South,AC Hudson,1991-1997,89,88,1,2559,161,29.41,3960,64.62,2,18,6,278,15
918,South,AK Markram,2017-2025,77,73,9,2371,175,37.04,2436,97.33,3,12,4,236,55
919,South,H Klaasen,2018-2025,60,56,7,2141,174,43.69,1829,117.05,4,11,2,200,71
920,South,T Bavuma,2016-2025,48,47,5,1847,144,43.97,2105,87.74,5,7,2,186,26
921,South,ND McKenzie,2000-2009,64,55,10,1688,131*,37.51,2432,69.40,2,10,2,142,8
922,South,KC Wessels,1991-1994,55,54,4,1627,90,32.54,3143,51.76,-,12,-,124,0
923,South,N Boje,1995-2005,113,69,18,1410,129,27.64,1579,89.29,2,4,2,135,13
924,South,JM Kemp,2001-2007,79,60,18,1371,100*,32.64,1656,82.78,1,9,5,88,52
925,South,PN Kirsten,1991-1994,40,40,6,1293,97,38.02,2308,56.02,-,9,-,90,8
926,South,RR Rossouw,2014-2016,36,35,3,1239,132,38.71,1313,94.36,3,7,5,131,22
927,South,JA Rudolph,2003-2006,43,37,6,1157,81,37.32,1685,68.66,-,7,-,107,5
928,South,F Behardien,2013-2018,59,49,14,1074,70,30.68,1097,97.90,-,6,4,79,25
929,South,RR Hendricks,2018-2024,38,38,2,974,102,27.05,1264,77.05,1,7,2,101,9
930,South,JN Malan,2020-2022,23,22,2,958,177*,47.90,1150,83.30,3,4,2,97,16
931,South,AG Prince,2002-2007,49,38,11,940,89*,34.81,1382,68.01,-,2,2,72,4
932,South,AJ Hall,1999-2007,88,56,13,905,81,21.04,1206,75.04,-,3,5,90,10
933,South,AL Phehlukwayo,2016-2024,85,57,19,883,69*,23.23,1027,85.97,-,2,5,77,36
934,South,DJ Richardson,1991-1998,122,77,33,868,53,19.72,1298,66.87,-,1,6,33,1
935,South,CA Ingram,2010-2013,31,29,3,843,124,32.42,1024,82.32,3,3,5,82,10
936,South,BM McMillan,1991-1998,78,52,16,841,127,23.36,1147,73.32,1,-,3,55,7
937,South,JA Morkel,2004-2012,56,41,10,760,97,24.51,750,101.33,-,2,1,69,25
938,South,PL Symcox,1993-1999,80,54,13,694,61,16.92,830,83.61,-,3,6,48,22
939,South,J Botha,2005-2012,76,48,17,578,46,18.64,693,83.40,-,-,2,53,2
940,South,MJR Rindel,1994-1999,22,22,1,575,106,27.38,860,66.86,1,2,1,56,0
941,South,WD Parnell,2009-2023,73,43,15,574,56,20.50,723,79.39,-,1,3,43,9
942,South,RJ Peterson,2002-2014,79,41,14,556,68,20.59,688,80.81,-,1,4,51,5
943,South,AP Kuiper,1991-1996,25,23,7,539,63*,33.68,662,81.41,-,3,-,37,11
944,South,K Verreynne,2020-2025,19,16,2,533,95,38.07,588,90.64,-,5,-,41,11
945,South,AN Petersen,2006-2013,21,19,1,504,80,28.00,610,82.62,-,4,-,54,3
946,South,DJ Callaghan,1992-2000,29,25,6,493,169*,25.94,726,67.90,1,-,2,43,5
947,South,R McLaren,2009-2014,54,41,15,485,71*,18.65,680,71.32,-,1,3,42,6
948,South,T de Zorzi,2023-2025,14,14,1,482,119*,37.07,503,95.82,1,1,-,45,18
949,South,CH Morris,2013-2019,42,27,4,467,62,20.30,465,100.43,-,1,-,36,15
950,South,M Jansen,2022-2025,29,24,5,464,75*,24.42,436,106.42,-,1,2,34,22
951,South,MN van Wyk,2003-2015,17,17,1,425,82,26.56,617,68.88,-,4,2,48,4
952,South,K Rabada,2015-2025,106,45,18,401,31*,14.85,507,79.09,-,-,2,30,12
953,South,DW Steyn,2006-2019,123,49,12,361,60,9.75,547,65.99,-,1,8,35,9
954,South,RD Rickelton,2023-2025,9,9,-,335,103,37.22,353,94.90,1,1,-,33,6
955,South,RP Snell,1991-1996,42,28,8,322,63,16.10,330,97.57,-,2,1,20,4
956,South,DM Benkenstein,1998-2002,23,20,3,305,69,17.94,463,65.87,-,1,3,20,0
957,South,LE Bosman,2006-2010,13,11,-,299,88,27.18,293,102.04,-,2,2,37,9
958,South,DN Crookes,1994-2000,32,23,3,296,54,14.80,412,71.84,-,1,3,20,5
959,South,PWA Mulder,2017-2025,25,20,5,276,64,18.40,332,83.13,-,2,1,27,4
960,South,AM Bacher,1997-2005,13,13,-,270,56,20.76,469,57.56,-,1,-,26,0
961,South,T Stubbs,2023-2025,9,9,2,249,112*,35.57,282,88.29,1,1,2,13,8
962,South,KA Maharaj,2017-2025,48,24,5,239,40,12.57,292,81.84,-,-,1,29,2
963,South,M Morkel,2007-2018,114,45,17,239,32*,8.53,321,74.45,-,-,9,19,7
964,South,MP Breetzke,2025-2025,2,2,-,233,150,116.50,232,100.43,1,1,-,21,6
965,South,EO Simons,1994-1995,23,18,4,217,24,15.50,295,73.55,-,-,1,10,3
966,South,M Ntini,1998-2009,172,46,23,199,42*,8.65,298,66.77,-,-,9,16,6
967,South,D Pretorius,2016-2022,27,13,1,192,50,16.00,224,85.71,-,1,1,14,5
968,South,JL Ontong,2001-2012,27,15,2,184,32,14.15,265,69.43,-,-,-,18,1
969,South,JT Smuts,2020-2021,6,5,1,180,84,45.00,229,78.60,-,1,-,20,1
970,South,PS de Villiers,1992-1997,83,36,15,170,20*,8.09,218,77.98,-,-,7,13,2
971,South,Imran Tahir,2011-2019,107,36,16,157,29,7.85,225,69.77,-,-,6,21,1
972,South,VD Philander,2007-2015,30,19,7,151,30*,12.58,213,70.89,-,-,3,14,0
973,South,K Zondo,2018-2021,6,6,1,146,54,29.20,231,63.20,-,1,-,8,3
974,South,CR Matthews,1991-1997,56,22,9,141,26,10.84,202,69.80,-,-,3,5,2
975,South,JF Smith,2024-2025,3,3,-,132,91,44.00,149,88.59,-,1,1,10,6
976,South,A Nel,2001-2008,79,22,12,127,30*,12.70,166,76.50,-,-,2,14,3
977,South,M van Jaarsveld,2002-2004,11,7,1,124,45,20.66,169,73.37,-,-,1,16,0
978,South,L Ngidi,2018-2025,67,27,16,124,20*,11.27,236,52.54,-,-,5,8,6
979,South,RK Kleinveldt,2013-2013,10,7,-,105,43,15.00,124,84.67,-,-,1,9,5
980,South,D Elgar,2012-2018,8,7,1,104,42,17.33,177,58.75,-,-,-,6,0
981,South,D Wiese,2015-2016,6,6,1,102,41*,20.40,115,88.69,-,-,-,7,5
982,South,S Elworthy,1998-2002,39,16,8,100,23,12.50,160,62.50,-,-,3,10,1
983,South,AA Donald,1991-2003,164,40,18,95,13,4.31,279,34.05,-,-,12,2,0
984,South,GFJ Liebenberg,1995-1998,4,4,-,94,39,23.50,199,47.23,-,-,-,8,0
985,South,JJ van der Wath,2006-2007,10,8,2,89,37*,14.83,70,127.14,-,-,3,3,8
986,South,GH Bodi,2007-2007,2,2,-,83,51,41.50,132,62.87,-,1,-,9,1
987,South,LJ Koen,1997-2000,5,5,-,82,28,16.40,169,48.52,-,-,1,9,0
988,South,AM Phangiso,2013-2016,21,13,2,81,20,7.36,162,50.00,-,-,3,5,0
989,South,MW Rushmere,1992-1992,4,4,-,78,35,19.50,174,44.82,-,-,-,4,0
990,South,KJ Abbott,2013-2016,28,13,4,76,23,8.44,126,60.31,-,-,1,6,0
991,South,BC Fortuin,2020-2024,13,9,1,74,28,9.25,127,58.26,-,-,1,5,1
992,South,R Telemachus,1998-2006,37,15,3,73,29,6.08,94,77.65,-,-,2,4,3
993,South,CK Langeveldt,2001-2010,72,21,10,73,12,6.63,124,58.87,-,-,1,8,0
994,South,AC Dawson,1998-2004,19,7,4,69,23*,23.00,67,102.98,-,-,-,9,1
995,South,SJ Cook,1991-1993,4,4,-,67,35,16.75,118,56.77,-,-,1,4,0
996,South,PR Adams,1996-2003,24,9,5,66,33*,16.50,124,53.22,-,-,2,5,0
997,South,ELR Stewart,1993-2002,6,6,2,61,23*,15.25,116,52.58,-,-,-,5,0
998,South,G Coetzee,2023-2023,14,7,-,57,22,8.14,90,63.33,-,-,1,4,1
999,South,Zubayr Hamza,2021-2021,1,1,-,56,56,56.00,79,70.88,-,1,-,5,1
1000,South,LL Tsotsobe,2009-2013,61,21,13,56,16*,7.00,109,51.37,-,-,3,7,1
1001,South,C Bosch,2024-2025,2,2,2,55,40*,-,53,103.77,-,-,-,6,1
1002,South,SJ Palframan,1996-1996,7,4,-,55,28,13.75,80,68.75,-,-,-,8,0
1003,South,MW Pringle,1992-1994,17,8,3,48,13*,9.60,56,85.71,-,-,1,2,0
1004,South,PC Strydom,2000-2000,10,8,3,48,34,9.60,94,51.06,-,-,1,2,0
1005,South,A Nortje,2019-2023,22,7,1,40,10,6.66,59,67.79,-,-,1,3,0
1006,South,RE van der Merwe,2009-2010,13,7,3,39,12,9.75,41,95.12,-,-,1,3,2
1007,South,T Shamsi,2016-2025,55,15,11,39,11*,9.75,69,56.52,-,-,3,4,0
1008,South,RE Bryson,1997-1997,7,4,3,32,17*,32.00,25,128.00,-,-,-,2,1
1009,South,M Yachad,1991-1991,1,1,-,31,31,31.00,77,40.25,-,-,-,1,0
1010,South,C Jonker,2018-2018,2,2,-,31,25,15.50,33,93.93,-,-,-,5,1
1011,South,GF Linde,2021-2021,2,2,1,27,18,27.00,29,93.10,-,-,-,3,0
1012,South,CEB Rice,1991-1991,3,2,-,26,14,13.00,37,70.27,-,-,-,1,1
1013,South,TG Shaw,1991-1994,9,6,4,26,17*,13.00,35,74.28,-,-,1,1,0
1014,South,N Pothas,2000-2000,3,1,-,24,24,24.00,41,58.53,-,-,-,0,0
1015,South,BE Hendricks,2019-2023,10,4,1,24,18,8.00,45,53.33,-,-,-,2,0
1016,South,J Louw,2008-2008,3,1,-,23,23,23.00,7,328.57,-,-,-,1,3
1017,South,O Henry,1992-1992,3,3,1,20,11,10.00,26,76.92,-,-,-,2,0
1018,South,SSB Magala,2021-2023,8,5,2,18,6*,6.00,24,75.00,-,-,1,2,0
1019,South,DM Dupavillon,2020-2021,2,1,-,17,17,17.00,10,170.00,-,-,-,2,1
1020,South,LB Williams,2021-2024,7,3,-,17,13,5.66,23,73.91,-,-,-,2,0
1021,South,S Abrahams,2000-2000,1,1,1,16,16*,-,26,61.53,-,-,-,2,0
1022,South,L Sipamla,2020-2021,5,2,2,14,10*,-,19,73.68,-,-,-,0,0
1023,South,OEG Baartman,2024-2024,4,3,3,13,10*,-,24,54.16,-,-,-,0,0
1024,South,M Hayward,1998-2002,21,5,1,12,4,3.00,28,42.85,-,-,1,0,0
1025,South,N Burger,2023-2024,5,4,3,10,7,10.00,61,16.39,-,-,-,0,0
1026,South,VB van Jaarsveld,2009-2009,2,2,-,9,5,4.50,15,60.00,-,-,-,0,0
1027,South,H Davids,2013-2013,2,2,-,8,7,4.00,24,33.33,-,-,-,0,0
1028,South,HS Williams,1999-2000,7,2,1,8,7,8.00,11,72.72,-,-,-,0,0
1029,South,CJ Dala,2018-2025,3,2,1,8,5,8.00,6,133.33,-,-,-,1,0
1030,South,E Bosch,2025-2025,1,1,1,7,7*,-,9,77.77,-,-,-,0,0
1031,South,SD Jack,1994-1995,2,2,-,7,6,3.50,8,87.50,-,-,-,0,0
1032,South,CE Eksteen,1991-1994,6,2,2,6,6*,-,25,24.00,-,-,-,0,0
1033,South,DB Rundle,1994-1994,2,2,-,6,6,3.00,11,54.54,-,-,1,1,0
1034,South,J Theron,2010-2010,4,1,-,5,5,5.00,5,100.00,-,-,-,0,0
1035,South,N Peter,2024-2024,2,1,-,5,5,5.00,25,20.00,-,-,-,0,0
1036,South,DJ Terbrugge,2000-2000,4,2,1,5,5,5.00,14,35.71,-,-,-,0,0
1037,South,PJR Steyn,1995-1995,1,1,-,4,4,4.00,14,28.57,-,-,-,0,0
1038,South,M Zondeki,2002-2008,11,2,2,4,3*,-,3,133.33,-,-,-,0,0
1039,South,CJPG van Zyl,1992-1992,2,2,1,3,3*,3.00,11,27.27,-,-,1,0,0
1040,South,MS Tshabalala,2007-2007,4,1,1,2,2*,-,3,66.66,-,-,-,0,0
1041,South,S Muthusamy,2025-2025,2,1,-,2,2,2.00,3,66.66,-,-,-,0,0
1042,South,PV Mpitsang,1999-1999,2,1,1,1,1*,-,1,100.00,-,-,-,0,0
1043,South,M Mpongwana,2025-2025,1,1,1,1,1*,-,2,50.00,-,-,-,0,0
1044,South,KT Maphaka,2024-2024,2,2,-,1,1,0.50,3,33.33,-,-,1,0,0
1045,Sri,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
1046,Sri,KC Sangakkara,2000-2015,397,373,40,13975,169,41.96,17715,78.88,25,90,15,1349,86
1047,Sri,ST Jayasuriya,1989-2011,441,429,18,13364,189,32.51,14644,91.25,28,68,34,1493,268
1048,Sri,DPMD Jayawardene,1998-2015,443,413,38,12381,144,33.01,15736,78.67,18,75,28,1098,71
1049,Sri,TM Dilshan,1999-2016,330,303,41,10290,161*,39.27,11933,86.23,22,47,11,1111,55
1050,Sri,PA de Silva,1984-2003,308,296,30,9284,145,34.90,11443,81.13,11,64,17,712+,102+
1051,Sri,MS Atapattu,1990-2007,268,259,32,8529,132*,37.57,12594,67.72,11,59,13,734,15
1052,Sri,A Ranatunga,1982-1999,269,255,47,7456,131*,35.84,9571,77.90,4,49,18,523+,64+
1053,Sri,WU Tharanga,2005-2019,234,222,17,6941,174*,33.85,9133,75.99,15,37,17,797,52
1054,Sri,AD Mathews,2008-2023,226,195,48,5916,139*,40.24,7136,82.90,3,40,17,468,90
1055,Sri,RS Mahanama,1986-1999,213,198,23,5162,119*,29.49,8521,60.57,4,35,15,331+,17+
1056,Sri,BKG Mendis,2016-2025,146,143,12,4654,143,35.52,5264,88.41,6,34,14,479,76
1057,Sri,RP Arnold,1997-2007,180,155,43,3950,103,35.26,5443,72.57,1,28,7,284,21
1058,Sri,AP Gurusinha,1985-1996,147,143,5,3902,117*,28.27,6409,60.88,2,22,12,279+,42+
1059,Sri,LD Chandimal,2010-2022,157,142,21,3854,111,31.85,5191,74.24,4,24,11,262,43
1060,Sri,HP Tillakaratne,1986-2003,200,168,40,3789,104,29.60,6588,57.51,2,13,10,224+,10+
1061,Sri,RS Kaluwitharana,1990-2004,189,181,14,3711,102*,22.22,4776,77.70,2,23,24,411,17
1062,Sri,MDKJ Perera,2013-2023,116,111,5,3237,135,30.53,3485,92.88,6,17,12,362,52
1063,Sri,HDRL Thirimanne,2010-2019,127,106,14,3194,139*,34.71,4419,72.27,4,21,7,246,25
1064,Sri,P Nissanka,2021-2025,69,69,5,2548,210*,39.81,2846,89.52,6,16,6,319,32
1065,Sri,KIC Asalanka,2021-2025,76,68,10,2544,127,43.86,2799,90.88,5,16,5,211,63
1066,Sri,NLTC Perera,2009-2021,166,133,16,2338,140,19.98,2086,112.08,1,10,11,176,84
1067,Sri,WPUJC Vaas,1994-2008,321,219,72,2018,50*,13.72,2785,72.45,-,1,25,127,22
1068,Sri,DM de Silva,2016-2023,90,82,10,1865,93,25.90,2373,78.59,-,10,4,186,17
1069,Sri,DA Gunawardene,1998-2006,61,61,1,1708,132,28.46,2389,71.49,1,12,5,210,5
1070,Sri,UDU Chandana,1994-2007,147,111,17,1627,89,17.30,2229,72.99,-,5,8,108,22
1071,Sri,CK Kapugedera,2006-2017,102,84,7,1624,95,21.09,2254,72.04,-,8,7,117,28
1072,Sri,N Dickwella,2014-2022,55,52,1,1604,116,31.45,1717,93.41,2,9,1,187,12
1073,Sri,MD Gunathilaka,2015-2022,47,46,1,1601,133,35.57,1844,86.82,2,11,1,172,20
1074,Sri,WIA Fernando,2016-2025,51,50,-,1589,127,31.78,1787,88.91,4,9,5,165,31
1075,Sri,LPC Silva,1999-2011,75,62,7,1587,107*,28.85,2254,70.40,1,13,6,139,10
1076,Sri,RL Dias,1979-1987,58,55,5,1573,121,31.46,2315,67.94,2,11,3,117+,4+
1077,Sri,LRD Mendis,1975-1989,79,74,9,1527,80,23.49,2034,75.07,-,7,4,113+,9+
1078,Sri,KMDN Kulasekara,2003-2017,184,123,37,1327,73,15.43,1629,81.46,-,4,13,95,39
1079,Sri,FDM Karunaratne,2011-2023,50,46,4,1316,103,31.33,1654,79.56,1,11,4,131,1
1080,Sri,MD Shanaka,2016-2024,71,63,5,1299,108*,22.39,1420,91.47,2,4,6,103,42
1081,Sri,S Samarawickrama,2017-2024,50,45,5,1261,108,31.52,1356,92.99,1,8,5,130,7
1082,Sri,HDPK Dharmasena,1994-2004,141,87,33,1222,69*,22.62,1879,65.03,-,4,2,63,2
1083,Sri,MF Maharoof,2004-2016,109,75,18,1113,69*,19.52,1294,86.01,-,2,3,89,25
1084,Sri,PW Hasaranga,2017-2025,66,54,8,1030,80*,22.39,952,108.19,-,4,3,90,36
1085,Sri,DSBP Kuruppu,1983-1990,54,52,1,1022,72,20.03,1978,51.66,-,4,3,79+,4+
1086,Sri,RS Madugalle,1979-1988,63,56,5,950,73,18.62,1574,60.35,-,3,4,57+,16+
1087,Sri,SHT Kandamby,2004-2014,39,36,6,870,93*,29.00,1250,69.60,-,5,2,71,0
1088,Sri,TT Samaraweera,1998-2011,53,42,11,862,105*,27.80,1244,69.29,2,-,4,76,0
