,Country,Player,Span,Matches,Innings,Not_Out,Runs,Highest_score,Average,Ball_Faced,Strike_Rate,Hundreds,Fiftys,Zeros,Fours,Sixes
829,West,MW Forde,2023-2025,8,5,1,51,15,12.75,35,145.71,-,-,-,4,3
830,West,DC Thomas,2009-2022,12,8,2,51,31*,8.50,54,94.44,-,-,-,4,2
831,West,RA Reifer,2022-2023,3,2,-,46,27,23.00,41,112.19,-,-,-,1,2
832,West,NO Miller,2009-2014,9,5,4,43,15*,43.00,47,91.48,-,-,-,2,0
833,West,S Badree,2012-2018,50,15,9,43,14*,7.16,63,68.25,-,-,-,1,1
834,West,SJ Benn,2008-2016,24,7,4,37,13*,12.33,42,88.09,-,-,1,5,1
835,West,HR Walsh,2019-2024,31,10,6,36,12*,9.00,47,76.59,-,-,2,2,2
836,West,SE Findlay,2008-2008,2,2,-,32,19,16.00,31,103.22,-,-,-,4,0
837,West,WW Hinds,2006-2010,5,5,1,30,14,7.50,41,73.17,-,-,1,3,0
838,West,S Joseph,2024-2025,12,5,5,28,21*,-,18,155.55,-,-,-,2,2
839,West,NE Bonner,2011-2012,2,2,-,27,24,13.50,38,71.05,-,-,-,2,0
840,West,D Ganga,2006-2006,1,1,-,26,26,26.00,31,83.87,-,-,-,3,1
841,West,AB Barath,2010-2011,2,2,-,23,15,11.50,39,58.97,-,-,-,3,0
842,West,FL Reifer,2009-2009,1,1,-,22,22,22.00,20,110.00,-,-,-,2,1
843,West,KOK Williams,2016-2020,26,7,4,19,13*,6.33,17,111.76,-,-,1,1,1
844,West,SS Cottrell,2014-2023,45,10,6,18,4*,4.50,29,62.06,-,-,1,2,0
845,West,TL Best,2013-2014,6,1,1,17,17*,-,9,188.88,-,-,-,0,2
846,West,K Pierre,2018-2020,10,5,3,17,9*,8.50,23,73.91,-,-,-,2,0
847,West,RR Emrit,2018-2018,4,3,-,17,11,5.66,27,62.96,-,-,-,0,1
848,West,D Bishoo,2011-2019,7,4,2,17,8,8.50,29,58.62,-,-,1,2,0
849,West,DC Drakes,2021-2022,10,5,-,15,5,3.00,19,78.94,-,-,1,3,0
850,West,R Rampaul,2007-2021,27,7,5,15,8,7.50,29,51.72,-,-,-,0,0
851,West,KOA Powell,2014-2014,1,1,-,12,12,12.00,14,85.71,-,-,-,1,0
852,West,FH Edwards,2007-2021,26,6,4,11,7*,5.50,14,78.57,-,-,1,1,0
853,West,JD Campbell,2019-2019,2,2,-,11,11,5.50,16,68.75,-,-,1,2,0
854,West,BA Parchment,2007-2007,1,1,-,10,10,10.00,6,166.66,-,-,-,1,1
855,West,CS Baugh,2008-2012,3,3,-,10,7,3.33,12,83.33,-,-,-,1,0
856,West,ACL Richards,2007-2007,1,1,-,10,10,10.00,15,66.66,-,-,-,1,0
857,West,WKD Perkins,2008-2008,1,1,-,9,9,9.00,11,81.81,-,-,-,1,0
858,West,O Thomas,2018-2023,21,7,3,9,8*,2.25,15,60.00,-,-,3,2,0
859,West,SK Springer,2024-2024,2,1,-,7,7,7.00,6,116.66,-,-,-,1,0
860,West,JP Greaves,2024-2024,1,1,-,6,6,6.00,5,120.00,-,-,-,0,0
861,West,T Hinds,2024-2024,2,1,1,5,5*,-,3,166.66,-,-,-,1,0
862,West,AM McCarthy,2018-2018,1,1,-,5,5,5.00,8,62.50,-,-,-,0,0
863,West,JNT Seales,2024-2024,1,1,1,4,4*,-,2,200.00,-,-,-,1,0
864,West,GE Mathurin,2011-2012,3,2,2,4,3*,-,5,80.00,-,-,-,0,0
865,West,J Blades,2025-2025,4,2,2,4,3*,-,10,40.00,-,-,-,0,0
866,West,KAJ Roach,2008-2012,11,1,1,3,3*,-,2,150.00,-,-,-,0,0
867,West,Y Cariah,2022-2022,2,2,2,3,2*,-,4,75.00,-,-,-,0,0
868,West,MC Bascombe,2011-2011,1,1,-,3,3,3.00,7,42.85,-,-,-,0,0
869,West,K Sinclair,2021-2021,6,2,1,3,3,3.00,9,33.33,-,-,-,0,0
870,West,DE Bernard,2009-2009,1,1,1,1,1*,-,1,100.00,-,-,-,0,0
871,West,DBL Powell,2007-2007,5,1,1,1,1*,-,1,100.00,-,-,-,0,0
872,Afghanistan,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
873,Afghanistan,Mohammad Nabi,2010-2024,132,124,25,2237,89,22.59,1642,136.23,-,6,8,156,109
874,Afghanistan,Mohammad Shahzad,2010-2023,73,73,3,2048,118*,29.25,1550,132.12,1,12,4,229,76
875,Afghanistan,Najibullah Zadran,2012-2024,107,95,33,1830,73,29.51,1328,137.80,-,8,6,126,97
876,Afghanistan,Rahmanullah Gurbaz,2019-2024,66,66,-,1683,100,25.50,1252,134.42,1,10,8,128,95
877,Afghanistan,Asghar Afghan,2010-2021,75,68,5,1382,62,21.93,1247,110.82,-,4,5,87,69
878,Afghanistan,Hazratullah Zazai,2016-2024,45,45,3,1160,162*,27.61,874,132.72,1,3,3,110,66
879,Afghanistan,Ibrahim Zadran,2019-2024,44,44,6,1105,72*,29.07,1030,107.28,-,8,1,97,24
880,Afghanistan,Samiullah Shinwari,2010-2022,65,56,10,1013,61,22.02,858,118.06,-,2,2,76,37
881,Afghanistan,Gulbadin Naib,2012-2024,75,64,18,945,57,20.54,775,121.93,-,3,7,70,44
882,Afghanistan,Usman Ghani,2015-2023,35,34,3,786,73,25.35,733,107.23,-,4,-,76,21
883,Afghanistan,Karim Janat,2016-2024,67,48,9,691,56*,17.71,596,115.93,-,4,4,49,28
884,Afghanistan,Noor Ali Zadran,2010-2023,23,23,1,597,63,27.13,586,101.87,-,4,1,55,9
885,Afghanistan,Karim Sadiq,2010-2018,36,36,-,538,72,14.94,493,109.12,-,1,4,61,10
886,Afghanistan,Nawroz Mangal,2010-2017,32,32,4,505,65*,18.03,453,111.47,-,2,4,42,19
887,Afghanistan,Shafiqullah,2010-2019,46,42,12,494,51*,16.46,340,145.29,-,1,5,35,31
888,Afghanistan,Azmatullah Omarzai,2022-2024,47,37,4,474,34,14.36,427,111.00,-,-,4,30,18
889,Afghanistan,Rashid Khan,2015-2024,95,58,25,458,48*,13.87,363,126.17,-,-,7,31,27
890,Afghanistan,Najeeb Tarakai,2014-2019,12,12,-,258,90,21.50,210,122.85,-,1,1,21,13
891,Afghanistan,Afsar Zazai,2013-2023,8,8,-,141,48,17.62,172,81.97,-,-,-,9,3
892,Afghanistan,Mirwais Ashraf,2010-2016,25,19,8,128,28*,11.63,115,111.30,-,-,2,5,8
893,Afghanistan,Darwish Rasooli,2022-2024,9,9,2,118,58,16.85,113,104.42,-,1,1,10,2
894,Afghanistan,Sediqullah Atal,2023-2024,9,9,-,96,35,10.66,110,87.27,-,-,-,6,4
895,Afghanistan,Raees Ahmadzai,2010-2010,8,6,3,91,33*,30.33,84,108.33,-,-,-,5,1
896,Afghanistan,Mohammad Ishaq,2024-2024,5,5,1,76,32,19.00,58,131.03,-,-,1,10,1
897,Afghanistan,Shahidullah,2023-2023,3,3,1,72,49*,36.00,59,122.03,-,-,1,5,4
898,Afghanistan,Dawlat Zadran,2012-2019,34,17,8,68,13,7.55,42,161.90,-,-,3,4,6
899,Afghanistan,Mujeeb Ur Rahman,2018-2024,49,14,8,54,21,9.00,44,122.72,-,-,2,6,3
900,Afghanistan,Hamid Hassan,2010-2021,25,9,6,50,22,16.66,46,108.69,-,-,-,3,2
901,Afghanistan,Hashmatullah Shahidi,2013-2022,6,4,2,48,36,24.00,55,87.27,-,-,-,5,0
902,Afghanistan,Sharafuddin Ashraf,2015-2024,19,12,6,46,18,7.66,55,83.63,-,-,2,4,1
903,Afghanistan,Naveen-ul-Haq,2019-2024,48,14,5,44,13,4.88,65,67.69,-,-,3,5,1
904,Afghanistan,Noor Ahmad,2022-2024,14,8,2,41,12,6.83,53,77.35,-,-,1,1,3
905,Afghanistan,Amir Hamza,2013-2021,33,9,5,40,21,10.00,38,105.26,-,-,1,3,1
906,Afghanistan,Ijaz Ahmad Ahmadzai,2024-2024,3,3,-,35,16,11.66,32,109.37,-,-,-,2,2
907,Afghanistan,Qais Ahmad,2020-2024,11,5,1,33,18,8.25,29,113.79,-,-,1,4,1
908,Afghanistan,Fareed Ahmad,2016-2024,32,5,4,32,24*,32.00,33,96.96,-,-,-,5,0
909,Afghanistan,Shapoor Zadran,2010-2020,36,13,6,27,13,3.85,65,41.53,-,-,3,0,3
910,Afghanistan,Ihsanullah,2022-2022,1,1,-,20,20,20.00,14,142.85,-,-,-,4,0
911,Afghanistan,Shabir Noori,2012-2012,1,1,-,15,15,15.00,18,83.33,-,-,-,1,0
912,Afghanistan,Fazal Niazai,2019-2019,1,1,-,12,12,12.00,15,80.00,-,-,-,1,0
913,Afghanistan,Fazalhaq Farooqi,2021-2024,43,12,9,12,4*,4.00,19,63.15,-,-,2,1,0
914,Afghanistan,Zubaid Akbari,2023-2024,3,3,-,8,5,2.66,15,53.33,-,-,-,1,0
915,Afghanistan,Nangeyalia Kharote,2024-2024,6,5,3,7,4*,3.50,19,36.84,-,-,1,0,0
916,Afghanistan,Javed Ahmadi,2012-2017,3,2,-,6,6,3.00,7,85.71,-,-,1,1,0
917,Afghanistan,Nijat Masood,2022-2022,3,1,1,4,4*,-,5,80.00,-,-,-,0,0
918,Afghanistan,Rahmat Shah,2024-2024,1,1,-,3,3,3.00,6,50.00,-,-,-,0,0
919,Afghanistan,Dawlat Ahmadzai,2010-2010,2,1,1,2,2*,-,3,66.66,-,-,-,0,0
920,Afghanistan,Aftab Alam,2012-2018,12,5,3,2,1*,1.00,9,22.22,-,-,1,0,0
921,Afghanistan,Yamin Ahmadzai,2015-2015,2,1,1,1,1*,-,1,100.00,-,-,-,0,0
922,Afghanistan,Sayed Shirzad,2015-2019,4,1,-,1,1,1.00,2,50.00,-,-,-,0,0
923,Afghanistan,M Nasim Baras,2015-2015,3,1,-,1,1,1.00,2,50.00,-,-,-,0,0
